"Demanufacture","1995-00-00","CD"
"Ahead of time","2012-03-09","CD"
"Boombox","2011-06-00","CD"
"The birds fly low","2012-04-21","Vinyl LP"
"Halfweg","2012-09-03","CD"
"Nurse you","2012-06-10","Vinyl 12''"
"Troops","2012-02-06","Vinyl LP"
"The Hickey Underworld","2012-04-21","Vinyl LP"
"One man blues","2012-04-21","Vinyl LP"
"As heard on Radio Soulwax pt.2","2012-04-21","Vinyl LP"
"Black railway","2010-05-17","Vinyl 12''"
"Feel for you","2012-04-21","Vinyl 12''"
"Space","2012-04-21","Vinyl 12''"
"Magisch Theater Productions","2012-02-00","Vinyl LP"
"Busnois Antoine - l'Homme Armé","2009-00-00","CD"
"Harvey Jonathan - Wagner Dream","2012-03-00","CD"
"The fall of public man","2012-01-00","Vinyl 12''"
"The fall of public man","2011-08-00","CD"
"Imperivm","2012-04-21","Vinyl 12''"
"A history of the Requiem, part II","2007-00-00","CD"
"Clairbert Clara - Arias and Songs","2002-00-00","CD"
"Sweet sensations","2012-04-21","Vinyl LP"
"Tête à tête with Chopin","2012-00-00","CD"
"Poulenc Francis - Dialogues des Carmélites","2011-00-00","CD"
"Omdat we vrienden zijn","2009-06-00","CD"
"Hayd Franz Joseph - Divertimenti op. 38","2012-00-00","CD"
"Imagine Mars","2008-12-08","CD"
"Elle","2011-00-00","CD"
"Symphonia Elegiaca","2012-00-00","CD"
"Schroyens Raymond - Voorbij de zon en de wind","2012-00-00","CD"
"Historische Beiaardopnamen - volume II (1950-1975)","2000-00-00","CD"
"Historische Beiaardopnamen - volume I (1925-1950)","2001-00-00","CD"
"Van Dam José - Ouvertures et monologues célèbres de Wagner","1990-00-00","CD"
"Posman Lucien - Welcome Stranger","2012-08-00","CD"
"Glinka Mikhaïl - Treasures for the Pianoforte","2012-00-00","CD"
"Bach CPE - Oboe Concertos Wq 164 & 165 / Sinfonia Wq 177","2012-00-00","CD"
"Hier & aujourd'hui","2004-07-00","CD"
"12 x 12 - A musical zodiac","2012-04-00","CD"
"van Beethoven Ludwig - Piano sonatas","2012-00-00","CD"
"25 jaar","1994-00-00","CD"
"Hitbox (2012.01)","2012-02-00","CD"
"MNM Love Songs Vol.2","2012-02-00","CD"
"I love the 90's (Anniversary edition)","2012-04-00","CD"
"Zuiderse klassiekers","2012-04-27","CD"
"Dance Hitlist Top 100","2012-04-00","CD"
"De Pre Historie '70","2011-12-00","CD"
"De Pre Historie '60","2011-12-00","CD"
"Stratocluster","2012-05-00","CD"
"Happy notes","2012-05-00","CD"
"Out of control","2012-05-21","CD"
"Jij alleen","2012-02-00","CD"
"Ik ben een zanger","2012-02-00","CD"
"Als jij me kust (dan is het zomer)","2011-10-00","CD"
"Ik weet nog wat ik zei","2012-02-00","CD"
"Het Schlagerlied","2012-03-00","CD"
"Ik zie tranen in jouw ogen","2011-12-00","CD"
"More than a game","2011-11-24","CD"
"Christoff & Vrienden","2011-11-17","CD"
"Take it all","2012-05-00","CD"
"One heart at a time","2012-02-29","CD"
"Space wave","2012-04-21","Vinyl 7''"
"Gotta move / Television","2012-04-21","Vinyl 7''"
"The AB sessions","2012-04-21","Vinyl 7''"
"Our circle is vicious","2009-10-26","CD"
"Nascent","2005-08-02","CD"
"For those who believe","2011-09-00","CD"
"Miami / Odd lovers","2012-04-21","Vinyl 10''"
"Do ya think I'm sexy?","2012-04-21","Vinyl 10''"
"Samizdat","2012-04-16","CD"
"Wave to us on your way to the top","2012-07-30","Vinyl LP"
"Vlotjes","2012-05-11","Vinyl 12''"
"Muntagna Nera","2012-05-00","CD"
"Grown savage","2012-04-21","Vinyl 10''"
"Viva Los Mayas","1967-00-00","Vinyl LP"
"Love me please love me","1969-00-00","Vinyl LP"
"Tenderly","1964-00-00","Vinyl LP"
"Anatomie van de melancholie","2013-02-00","CD"
"Blues funeral","2012-02-06","CD"
"Produit de Belgique","2012-05-11","CD"
"Dawn of the enforcer","2012-05-04","CD"
"Bach Johann Sebastian - Paasoratorium BWV 249","2012-03-00","CD"
"Goebaidoelina, Kancheli..","2012-02-00","CD"
"Ockeghem - De la Rue   Requiem","2012-04-00","CD"
"Twist","2012-04-21","Vinyl LP"
"Lions, liars, guns & God","2012-04-21","CD"
"Epic centre","2012-04-07","CD"
"Rigor Mortis","2002-00-00","Vinyl 12''"
"Master","2010-12-00","Vinyl LP"
"Traps for the fat ones","2012-02-24","CD"
"A different Porgy & another Bess","2012-03-20","CD"
"Now and forever","2012-04-20","CD"
"Cracks","2012-04-16","CD"
"Vroemmm...","2012-04-22","CD"
"De fantastische expeditie","2012-06-12","CD"
"The ordinary life of Marco Z","2012-05-00","CD"
"Lovers don't talk","1984-00-00","Vinyl 7''"
"All about songs","2012-04-27","CD"
"Drive like Maria","2012-05-11","CD"
"Bach Johann Sebastian - Mass in B minor BWV 232","2010-00-00","CD"
"Feesten is mijn leven","2012-03-22","CD"
"Incanto","2012-05-10","CD"
"Gürü Voodoo","2011-09-19","CD"
"Cosmic woo woo","2011-10-06","CD"
"We go round","2012-05-22","CD"
"Mind the gap","2012-05-00","CD"
"Lichtzwart","2011-12-00","Vinyl 12''"
"A long month of sundays","2012-03-15","CD"
"Barb wire","2012-05-00","CD"
"Double Bass","1976-00-00","Vinyl LP"
"Dagen van de nacht","2012-05-07","CD"
"2012","2012-05-11","CD"
"FYSL","2012-04-00","CD"
"Jong geweld(ig) - Hams talent verzameld","2012-05-00","CD"
"Joep en Gedaan","1998-00-00","CD"
"De langste nacht","1997-00-00","CD"
"Te koop","1999-03-00","CD"
"Le roi des fous","2012-03-30","CD"
"Elegy","2012-05-00","CD"
"El Telonero","2012-05-26","CD"
"Cycles of confusion","2012-05-26","Vinyl LP"
"Banalités","2012-05-00","CD"
"Selected by Daniele Baldelli","2007-07-00","Vinyl 12''"
"It's time to leave this world behind","2012-09-24","Vinyl LP"
"Buxtehude Dietrich - Membra Jesu Nostri","2012-05-00","CD"
"African time","1983-00-00","Vinyl 7''"
"O la la la","1982-00-00","Vinyl 7''"
"Nooit meer drinken","1977-00-00","Vinyl LP"
"3/4 Peace","2012-04-26","Vinyl LP"
"Intersections","2012-05-00","CD"
"Wake-up call","2012-04-28","CD"
"Liverpool rain","2011-05-06","CD"
"Eva Jacobs","2012-05-25","CD"
"In mijn hoofd","2011-02-14","CD"
"Massenet Jules - Don Quichotte","2010-00-00","DVD"
"Breken","2012-11-02","CD"
"Homebrew","2011-09-28","Vinyl LP"
"Tony the Hindu and the advocates of science & culture","2012-05-26","CD"
"Party on","2004-00-00","CD"
"Le bal du rat mort","2012-02-10","CD"
"Future vintage","2012-09-17","CD"
"The rhythm of change","2012-03-12","CD"
"Split","2012-04-29","Vinyl 10''"
"Down under","2001-00-00","CD"
"Following sea","2012-06-08","CD"
"Feesten in stijl","2012-06-01","CD"
"Netsky 2","2012-06-25","CD"
"10 Hits van vroeger","2012-05-25","CD"
"Breathe","2012-05-00","CD"
"Voices","2012-06-25","Vinyl LP"
"Symbiosis","2012-04-24","CD"
"Organic.Aural.Ornaments","2011-02-23","CD"
"Mortusae","2009-10-09","CD"
"The hatred of trees","2008-04-25","CD"
"Error 404: Metaphorical loss","2005-09-30","CD"
"Ritual decay","2003-00-00","CD"
"Funestus","2002-12-00","CD"
"J.G. Goldberg - J.L. Bach - J.L.Krebs","2012-06-00","CD"
"Symphonies by the Bach Sons","2012-06-00","CD"
"Jacob Clement","2012-06-00","CD"
"Psallentes Plainchant - Lambertus","2012-03-20","CD"
"Kleur in E-mineur","2012-06-15","CD"
"Bruhhe, Bruhhe","2012-06-00","CD"
"Adya Classic 2","2012-06-08","CD"
"II","2012-06-18","CD"
"Eddy Wally televisie-show","1975-00-00","Vinyl LP"
"Cocktail party n°4","1969-00-00","Vinyl LP"
"Eigen Makelij Volume 2","2010-02-00","CD"
"Shapeshifter","2012-05-10","CD"
"Nest","2012-05-22","Vinyl 10''"
"De koningen van het Nederlandstalige lied 4: Willy Sommers","2012-06-12","CD"
"Mojo Filters","2012-06-10","CD"
"Summer skin","2012-06-00","CD"
"A Gentleman's Agreement","2012-10-29","CD"
"Nineteen eighty four","2011-05-28","CD"
"Wild geese","2012-04-26","CD"
"Labirinto","2012-05-00","CD"
"Girl Named Wolf","2012-03-22","CD"
"Following sea","2012-06-08","Vinyl LP"
"Toxic Shock","2012-04-13","Vinyl 12''"
"Strange goings on","2012-04-21","Vinyl 12''"
"Three:Four split series volume 3","2011-05-31","Vinyl 10''"
"Goldeneye","2012-04-21","Vinyl 7''"
"Discomfort","2012-05-05","Vinyl 7''"
"BFF! Best Friends Forever!","2012-06-00","CD"
"Life is music","2012-06-00","CD"
"De zanger & de muzikant","2012-04-19","CD"
"Wonderful","2011-00-00","CD"
"Would you","2012-04-00","CD"
"De Smurfen op vakantie","2012-06-14","CD"
"M'n klein geluk","2012-05-00","CD"
"Gigi l'Amoroso","2012-04-00","CD"
"The mix 3","2012-05-25","CD"
"Gonna lose you","2000-00-00","CD"
"Pentecostal feeling","1963-00-00","Vinyl 7''"
"Back to Back","2012-07-00","CD"
"Vlaamse klassiekers","2012-07-00","CD"
"Vynilla 30","2012-06-16","Vinyl 10''"
"Laat mij niet kiezen","2011-12-00","CD"
"Dreaming","2011-12-00","CD"
"Here with me","2011-07-00","CD"
"Nu alles al gezegd is","2011-12-00","CD"
"Ogen vol vuur","2011-11-00","CD"
"Utopia","2012-03-00","CD"
"Knight in shining armour","2012-03-00","CD"
"Preaching to the perverted","2012-05-00","Vinyl LP"
"Synrise","2010-10-15","Vinyl LP"
"The never ending road","2011-07-08","CD"
"Tanit / Tanit Live","2012-04-15","CD"
"Floating Veins","2012-01-16","Vinyl LP"
"Love like birds","2012-04-21","Vinyl 10''"
"The prophet","1997-00-00","CD"
"I follow rivers","2012-05-25","CD"
"Mince core history 1985-1990","2001-00-00","CD"
"Mince core history 1993-1996","2006-03-09","CD"
"Simply the best of den Ambrassband","2012-05-00","CD"
"90 Yrs - European Quartet","2012-04-00","CD"
"Liedjes die ik steeds graag zong","2011-05-19","CD"
"Jetzt noch einmal mit gefühl","1990-00-00","CD"
"Hey hey hey (Pop another bottle)","2011-10-00","CD"
"Ukelele","2011-07-00","CD"
"Walking in a winter wonderland","2010-12-00","CD"
"Views of Xela","2009-05-00","CD"
"RKTKN #1","2012-10-01","CD"
"Words","2011-04-00","CD"
"Eddy 80 - het allerbeste van","2012-07-05","CD"
"Vlaanderen zingt","2012-07-13","CD"
"Lefto vol. 1","2012-07-04","CD"
"Never gonna stop","2010-12-00","CD"
"Un beau voyage","2010-03-00","CD"
"The man who saw himself from behind","2011-01-28","CD"
"Orion","2011-05-00","CD"
"Qui es tu?","2007-06-00","CD"
"Trinity","2012-07-00","CD"
"My heroics, part one","2005-00-00","CD"
"Willaert Adriaen - Vespro della beata Vergine","2012-06-00","CD"
"Franck César - Pièces posthumes (Intégrale) & pièces inédites","2012-07-00","CD"
"Prins Stefan - Fremdkörper","2012-07-00","CD"
"Annelies van Parys","2012-00-00","CDR"
"Along my tale","2012-00-00","CD"
"J.J. Quantz -  Flute Concertos","2012-06-00","CD"
"String Trios from the East","2012-04-00","CD"
"Spohr Louis - The Fogotten Master","2012-00-00","CD"
"Soulastalgia","2012-07-09","Vinyl LP"
"Hedendaagse Belgische Muziek","1970-00-00","Vinyl LP"
"Joe FM Zomer Top 100","2012-07-00","CD"
"Het lied van de Regel","1972-00-00","Vinyl LP"
"Fanfares","1973-00-00","Vinyl LP"
"Shimmer & Glow","2012-10-09","CD"
"Hit Connection","2012-07-00","CD"
"De Maxx Long Player 24","2012-07-00","CD"
"Jean Absil - Deux concertos pour piano","1972-00-00","Vinyl LP"
"Nederhop","2012-04-20","CD"
"Maurice Dambois - François Rasse - Pierre Froidebise","1972-00-00","Vinyl LP"
"De Vlaamse 10","2012-07-00","CD"
"G. Caccini - J.H. Kapsberger - S. d'India - D. Mazzocchi - G. Frescobaldi","1977-00-00","Vinyl LP"
"Eugène Godecharle - Six Trios","1979-00-00","Vinyl LP"
"De leukste party hits","2012-06-29","CD"
"Arthur De Greef - 2 sonates","1981-00-00","Vinyl LP"
"Willem De Fesch - VIII concerto's in seven parts","1981-00-00","Vinyl LP"
"Sonar 1000","2012-06-29","CD"
"Abraham van den Kerkhoven - Volledig orgelwerk","1982-00-00","Vinyl LP"
"Pieter Van Maldere - VI sonates","1984-00-00","Vinyl LP"
"Antonin Kammel - Six sonates","1985-00-00","Vinyl LP"
"J.N. Hamal - G. Lekeu","1958-00-00","Vinyl 10''"
"Dat goed gevoel","2012-10-00","CD"
"Maar met Vlaamse meisjes","2012-06-00","CD"
"1000 Sterren hotel","2012-07-02","CD"
"Vlaanderen","2012-06-29","CD"
"Bassklassmuziek vol.1","2012-07-00","CD"
"Franz Liszt - Sergei Rachmaninoff","1974-00-00","Vinyl LP"
"Tchaikovsky - Les Saisons","1974-00-00","Vinyl LP"
"Debussy - Mortelmans - Chopin - M. De Jong - Brahms","1978-00-00","Vinyl LP"
"Les Serpents Noirs","1968-00-00","Vinyl LP"
"Circus, only tonight in your hometown","2012-02-00","CD"
"Dollarqueen","2008-05-10","CD"
"Harprecital","1967-00-00","Vinyl LP"
"Otrabanda","2011-10-00","Vinyl LP"
"Zelenka, J.S. Bach - Lamentationes","2012-00-00","CD"
"V. Legley - R. Chevreuille - J. Jongen","1952-00-00","Vinyl LP"
"Mozart Wolfgang Amadeus - Flötenkonzerte","2011-00-00","CD"
"Trombone Grande","2012-07-00","CD"
"Auf wiener art - Music from the Habsburg Imperial Court","2009-00-00","CD"
"Musique pour Mazarin! - Qui a le coeur a tout","2008-00-00","CD"
"Van Beethoven Ludwig - Complete sonates for violin & piano","2012-07-00","CD"
"L'oeuvre de piano de Mozart","1965-00-00","Vinyl LP"
"Michaël Lévinas - La Métamorphose.","2012-00-00","CD"
"L'oeuvre de piano de Mozart II","1965-00-00","Vinyl LP"
"L'oeuvre de piano de Mozart III","1965-00-00","Vinyl LP"
"L'oeuvre de piano de Mozart IV","1965-00-00","Vinyl LP"
"L'oeuvre de piano de Mozart V","1965-00-00","Vinyl LP"
"de Victoria Tomás Luis - Officium Defunctorum","2012-06-00","CD"
"Tears of Joy","2011-00-00","CD"
"Servais François - Cello concertos nr. 1 & 2","2012-05-00","CD"
"Vieilles Orgues en Flandre","1967-00-00","Vinyl LP"
"De Vlaamse Barok ten tijde van Rubens","1967-00-00","Vinyl LP"
"Eugène Ysaÿe - De zes sonates voor Viool","1967-00-00","Vinyl LP"
"J. Boutmy - M. Van Den Gheyn - J.B. Loeillet","1967-00-00","Vinyl LP"
"Quatre Joyaux de la Musique italienne pour cordes","1967-00-00","Vinyl LP"
"Prokofiev - Sonate nr. 1 en 2 voor viool en piano","1974-00-00","Vinyl LP"
"Max Reger - Variations sur un thème de Bach","1974-00-00","Vinyl LP"
"J.S. Bach - Praeambula und Fantasie - Inventionen","1976-00-00","Vinyl LP"
"W.A. Mozart - C.M.v. Weber - Quintette für Klarinette","1976-00-00","Vinyl LP"
"F. D'Agincour - J. Duphly","1974-00-00","Vinyl LP"
"G.F. Händel - Suites de Pièces pour le Clavecin","1974-00-00","Vinyl LP"
"F. Mendelssohn - Les 2 trios pour piano, violon et violoncello","1975-00-00","Vinyl LP"
"Piano recital - Joaquin Rodrigo","1975-00-00","Vinyl LP"
"Las ensalades de Flecha, Maestro de Capilla","1975-00-00","Vinyl LP"
"Motetti e Sacri canti - a Voce sola (1612-1692)","1975-00-00","Vinyl LP"
"Luigi Cherubini - Six sonates pour clavier","1978-00-00","Vinyl LP"
"F. Mendelssohn - Concerto voor viool, piano en strijkorkest","1976-00-00","Vinyl LP"
"Kotter-Froberger-Böhm-Duphly-Haydn","1977-00-00","Vinyl LP"
"De planken uit de vloer","2012-07-18","CD"
"Purcell - Händel - Bach","1977-00-00","Vinyl LP"
"Johann Ludwig Krebs","1976-00-00","Vinyl LP"
"Boismortier - Geminiani - Dornel - Telemann - Fux","1976-00-00","Vinyl LP"
"Beethoven - L'intégrale l'oeuvre pour piano à quatre mains","1977-00-00","Vinyl LP"
"Motetti - Josuin - Da Vittorio - Palestrina - Byrd - De Monte - Sweelinck - Purcell - Bach","1976-00-00","Vinyl LP"
"Johannes Heer et Le chansonnier de Paris","1977-00-00","Vinyl LP"
"A. Vivaldi - Seize Sonates pour violon et basso continuo","1978-00-00","Vinyl LP"
"Musique à la court de Chypre (1192-1489)","1978-00-00","Vinyl LP"
"William Byrd - Consort Musicke","1978-00-00","Vinyl LP"
"Ars moriendi","1979-00-00","Vinyl LP"
"Vivaldiana - Musica Rara","1980-00-00","Vinyl LP"
"G.F. Händel - Intégrale des Sonates pour flûte et Clavecin","1982-00-00","Vinyl LP"
"Dandy Deluxe","2012-05-18","CD"
"F. Constant - E. Feldbusch - T. Ysaye","1974-00-00","Vinyl LP"
"J. Absil - J. Fontyn - J. Jongen -M. Quinet - W. Woronoff","1977-00-00","Vinyl LP"
"D. Paque - R. Chevreuille","1978-00-00","Vinyl LP"
"Shake the dust","2012-08-18","CD"
"René Barbier","1979-00-00","Vinyl LP"
"Marcel Quintet","1973-00-00","Vinyl LP"
"F. Peeters - A. de Boeck - A. Meulemans - N. Rosseau - V. Legley - W. Kersters","1974-00-00","Vinyl LP"
"Wheels Within Wheels - C. Coppens","1975-00-00","Vinyl LP"
"Jef Maes - Renier Van Der Velden","1976-00-00","Vinyl LP"
"Karel Goeyvaerts - Ach Golgatha","1977-00-00","Vinyl LP"
"R. Schumann - F. Peeters","1978-00-00","Vinyl LP"
"Elektronische productie van het I.P.E.M. - L. de Meester - P. Beyls - R. De Smet - L. Goethals","1978-00-00","Vinyl LP"
"N. Bulterys - I. Ceulemans - A. Delvaux","1973-00-00","Vinyl LP"
"10 Broodnodige liedjes","2011-03-15","CD"
"J. Boutmy - M.V.D. Gheyn - J.B. Loeillet","1967-00-00","Vinyl LP"
"Philippus de Monte - Missa mon coeur se recommande a vous ibus","1974-00-00","Vinyl LP"
"Heinrich Isaac - Orgelwerk","1973-00-00","Vinyl LP"
"Willem De Fesch - Zes Sonates voor hobo en continuo","1973-00-00","Vinyl LP"
"Pierre Cornet - L'Oeuvre d'Orgue","1973-00-00","Vinyl LP"
"Henri Du Mont - Motets à voix seule - piecès instrumentales","1976-00-00","Vinyl LP"
"Michel Bourdain - Structures d'improvisation","1974-00-00","Vinyl LP"
"R. Berbier - J. Stehman - H.-J. De Croes","1976-00-00","Vinyl LP"
"The Countess","2012-04-00","CD"
"FIocco Joseph-Hector - Pièces de Clavecin","1976-00-00","Vinyl LP"
"A.M. Grétry - Les suites de Dances","1975-00-00","Vinyl LP"
"A.M. Grétry - Lucile","1975-00-00","Vinyl LP"
"Vlaamse pianomuziek uit de Romantiek","1977-00-00","Vinyl LP"
"Antwerpen en Mantua - Muziek uit Rubens' tijd","1977-00-00","Vinyl LP"
"The Wire Tapper 29","2012-06-00","CD"
"Carolus Hacquart - De triomfeerende min","1978-00-00","Vinyl LP"
"Gilles Binchois","1979-00-00","Vinyl LP"
"Pierre-Joseph Le Blan - Le livre de clavecin","1982-00-00","Vinyl LP"
"Opera de Wallonie","1972-00-00","Vinyl LP"
"Opéra de Wallonie II","1973-00-00","Vinyl LP"
"Lucien Goethals - Karel Goeyvaerts","1973-00-00","Vinyl LP"
"Parels uit 4 eeuwen koormuziek","1974-00-00","Vinyl LP"
"Dies ben Ick vro","1975-00-00","Vinyl LP"
"Carol Honigberg - Piano Recital","1975-00-00","Vinyl LP"
"H. Sparnay - L. Goethals - L. d. Meester","1975-00-00","Vinyl LP"
"Gloria Laus","1976-00-00","Vinyl LP"
"Historisch Orgel van Watervliet","1972-00-00","Vinyl LP"
"Joh. Seb. Bach - J.J. Fux","1978-00-00","Vinyl LP"
"Henry Purcell - \"tis Nature's Voice\" and other Songs and Elegies","1978-00-00","Vinyl LP"
"Telemann Georg Philipp - The twelve fantasias for Tranverse flute without Bass","1978-00-00","Vinyl LP"
"Oboe sonatas between 1700-1750","1978-00-00","Vinyl LP"
"Parnassus Ensemble","1978-00-00","Vinyl LP"
"Haydn Joseph - Six trios op. 38 for traverse flute, violin and violoncello","1978-00-00","Vinyl LP"
"Late French Viol Music","1978-00-00","Vinyl LP"
"French flute music of the eighteenth century","1979-00-00","Vinyl LP"
"Muzio Clementi - Sonatas For Pianoforte","1979-00-00","Vinyl LP"
"German Church Cantatas and Arias","1979-00-00","Vinyl LP"
"Telemann Georg Philipp","1980-00-00","Vinyl LP"
"Music for a viol","1980-00-00","Vinyl LP"
"German Songs vol. 1","1980-00-00","Vinyl LP"
"Ariette e Cavatine","1981-00-00","Vinyl LP"
"Mozart Wolfgang Amadeus","1980-00-00","Vinyl LP"
"German baroque chamber music","1980-00-00","Vinyl LP"
"Telemann - Harmonischer Gottes-Dienst","1981-00-00","Vinyl LP"
"Joseph Haydn - Keyboard Music","1982-00-00","Vinyl LP"
"Orfeo ed Euridice","1982-00-00","Vinyl LP"
"Mozart Wolfgang Amadeus - Flute Quartets","1982-00-00","Vinyl LP"
"Zelenka Jan Dimas - 6 Sonate a due Hautbois et Basson","1982-00-00","Vinyl LP"
"Haydn Joseph - Die Schöpfung","1982-00-00","Vinyl LP"
"The Virtuoso Romantic Oboe","1983-00-00","Vinyl LP"
"Sonatas for bassoon and continuo","1983-00-00","Vinyl LP"
"Ludwig van Beethoven","1983-00-00","Vinyl LP"
"Corelli Arcangelo","1984-00-00","Vinyl LP"
"van Beethoven Ludwig - Symfonie nr. 7 op. 92","1984-00-00","Vinyl LP"
"Leclair Jean-Marie - The Complete Flute Sonatas","1984-00-00","Vinyl LP"
"Mozart W.A. - van Beethoven L.","1985-00-00","Vinyl LP"
"Rossini Gioacchino - Petite Messe solennelle","1986-00-00","Vinyl LP"
"W. Kersters - J. Ryelandt","1973-00-00","Vinyl LP"
"V. Nees - H. Roelstraete","1973-00-00","Vinyl LP"
"G. Devreese - F. Devreese","1973-00-00","Vinyl LP"
"Rossini - Fluitkwartetten","1990-07-00","CD"
"L. De Meester - J. Ryelandt","1975-00-00","Vinyl LP"
"Ndesse ou Blues","1975-00-00","Vinyl LP"
"Beiaardconcert St.-Gertrusids Leuven","1975-00-00","Vinyl LP"
"Musica per archi","1990-07-00","CD"
"K. Candael - J. Van Hoof","1975-00-00","Vinyl LP"
"Gregoriaanse Vespers - Allerheiligen en Kerstmis","1990-07-00","CD"
"J. Louel - A. Verbesselt","1975-00-00","Vinyl LP"
"A. Meulemans - M. De Jong","1975-00-00","Vinyl LP"
"La vita non è Sogno - André Laporte","1974-00-00","Vinyl LP"
"W. Westerlinck - R. Corijn - R. D'Haene - P. Bruyland","1976-00-00","Vinyl LP"
"M. Poot - F. Alpaerts","1977-00-00","Vinyl LP"
"Romantische kamermuziek","1990-00-00","CD"
"P. Benoit - M. De Jong - A. Bayens","1977-00-00","Vinyl LP"
"César Franck - Henri Vieuxtemps","1993-00-00","CD"
"Elgar Edward - Werk voor strijkers","1993-00-00","CD"
"Verrijzenis","1993-00-00","CD"
"E. Tinel - G. D'Hoedt","1977-00-00","Vinyl LP"
"Haydn Joseph - Sonates voor fluit, piano en cello","1993-00-00","CD"
"D. Van De Woestijne - P. Welffens","1978-00-00","Vinyl LP"
"Lehar Franz - Schön ist die Welt","1993-00-00","CD"
"A. Verbesselt - L. Marischal","1977-00-00","Vinyl LP"
"Symphonia Flandriae","1994-00-00","CD"
"Mozart Wolfgang Amadeus - Divertimenti","1994-00-00","CD"
"Bach Johann Sebastian - Hoboconcerti","1994-12-00","CD"
"Schumann Robert - Lieder","1995-00-00","CD"
"Tänze und Canzonen 1600-1625","1995-00-00","CD"
"Haydn Joseph - Sonaten voor pianoforte","1996-00-00","CD"
"Missa Alleluia","1996-00-00","CD"
"Mozart Wolfgang Amadeus - Concerti voor blazers","1996-00-00","CD Box"
"Anthologie de l'Orgue Liègeois","1980-00-00","Vinyl LP"
"Lootens Tars - Tarsando ma non troppo","1996-00-00","CD"
"Schubert Franz - Symfonieën nr. 3 & 5","1997-00-00","CD"
"Heitor Villa-Lobos","1980-00-00","Vinyl LP"
"Dvorák Antonín - Uit het Boheemse Woud - Legenden - Slavische dansen","1998-00-00","CD"
"Palestrina - Missa Assumpta est Maria - Motetti","1980-00-00","Vinyl LP"
"Bach Carl Philipp Emanuel - Fluitkwartetten","1999-00-00","CD"
"César Franck - Symphonie en Re","1981-00-00","Vinyl LP"
"Rameau Jean-Philippe - Les Indes Galantes","1998-00-00","CD"
"Georg Philipp Telemann - Sonates pour Basse de Viole","1981-00-00","Vinyl LP"
"Maria","1998-00-00","CD"
"Motetti ed Arie a voce sola","1981-00-00","Vinyl LP"
"Haydn Joseph - Symfonieën nr. 22 & 26 & 52","1998-00-00","CD"
"Philippe Boesmans - Concerto pour violon - Conversions","1982-00-00","Vinyl LP"
"J.S. Bach - Orgelwerke 1","1982-00-00","Vinyl LP"
"Schubert Franz - Fantastie D. 940","1997-00-00","CD"
"Motetten der Bach Familie","1982-00-00","Vinyl LP"
"van Beethoven Ludwig - Sonaten voor pianoforte","1997-00-00","CD"
"Mozart Wolfgang Amadeus - Symfonieën nr. 29 en 40","1997-00-00","CD"
"Kirnberger Johann Philipp - sonaten voor fluit","1998-00-00","CD"
"J.S. Bach - Orgelwerke 2","1983-00-00","Vinyl LP"
"Dvorák Antonín - Uit het Boheemse Woud, Legenden","2002-00-00","CD"
"Philippe Boesmans - Oeuvres de clavier","1983-00-00","Vinyl LP"
"Moscheles Ignaz - Grosse Sonate für das Pianoforte","2000-00-00","CD"
"Franz Schubert - Symphonie nr. 10","1983-00-00","Vinyl LP"
"Richard Strauss - Music for wind instruments","2011-01-01","CD"
"Bartók Béla - Sonata for Two Pianos and Percussion","1999-00-00","CD"
"Philippe Boesmans - La Passion de Gilles","1983-00-00","Vinyl LP"
"Trompet en Orgel","1998-00-00","CD"
"Henri Du Mont - Motets a Voix Seule","1984-00-00","Vinyl LP"
"Du crepuscule à l'Aurore","1985-00-00","Vinyl LP"
"Mendelssohn- Bartoldy, Zelter - Des Mädchens Klage Lieder","1998-00-00","CD"
"Georg Friedrich Händel - Blokfluit Sonates","1985-00-00","Vinyl LP"
"J.S. Bach - Orgelwerke 4","1985-00-00","Vinyl LP"
"Brahms Johannes - Klavierstücke & Intermezzi opus 116 - 119","1997-00-00","CD"
"N. Paganini - Cantabile - Sonata Concertante","1982-00-00","Vinyl LP"
"Zoltan Kodaly","1982-00-00","Vinyl LP"
"Johannes Brahms - Waltzes - Liebeslieder","1982-00-00","Vinyl LP"
"Christmas by Johann Sebastian Bach","1982-00-00","Vinyl LP"
"The Walter Boeykens Clarinet Choir","1982-00-00","Vinyl LP"
"C.M. von Weber - M. Giuliani - J. Keuffner - A. Diabelli","1982-00-00","Vinyl LP"
"Olé Olé","2012-08-03","CD"
"Ludwig van Beethoven - Ernst von Dohnanyi","1982-00-00","Vinyl LP"
"Sergei Rachmaninov","1982-00-00","Vinyl LP"
"Lutoslavsky - Berg - Bernstein - Hindemith","1982-00-00","Vinyl LP"
"René Defossez - La Conquête de l'espace","1982-00-00","Vinyl LP"
"Franz Liszt","1982-00-00","Vinyl LP"
"Soirées Intimes","1994-00-00","CD"
"Schubert - Brahms - Saint-Saëns - Quinet","1982-00-00","Vinyl LP"
"Franz Liszt - Sonate in B Minor","1982-00-00","Vinyl LP"
"Schubert - Brahms - Pelemans - Raval - Poulenc","1982-00-00","Vinyl LP"
"I. Stravinsky - B. Bartok","1982-00-00","Vinyl LP"
"Concerts a deux violes esgales - du sieur de Sainte Colombe","1988-00-00","CD"
"César Franck - Frank Bridge","1982-00-00","Vinyl LP"
"Bach J.S. - Johannes-passion BWV 245","1988-00-00","CD"
"Frederick Van Rossum - Piano Works","1982-00-00","Vinyl LP"
